date,restaurant_id,restaurant_name,day_of_week,is_weekend,is_holiday,promo_flag,rain_index,customer_count,avg_ticket_vnd,raw_material_kg,revenue_vnd
2025-08-02,S04,Lotus Noodle House,5,1,0,0,0.089,217,75245.0,80.06,16328193.0
2025-08-03,S04,Lotus Noodle House,6,1,0,0,0.593,220,81344.0,82.09,17895754.0
2025-08-04,S04,Lotus Noodle House,0,0,0,0,0.6,195,79173.0,75.55,15438816.0
2025-08-05,S04,Lotus Noodle House,1,0,0,0,0.322,187,81596.0,73.67,15258521.0
2025-08-06,S04,Lotus Noodle House,2,0,0,0,0.662,160,74439.0,56.79,11910305.0
2025-08-07,S04,Lotus Noodle House,3,0,0,0,0.068,210,80120.0,80.38,16825144.0
2025-08-08,S04,Lotus Noodle House,4,0,0,0,0.372,187,83267.0,55.87,15570844.0
2025-08-09,S04,Lotus Noodle House,5,1,0,0,0.381,198,77194.0,70.74,15284420.0
2025-08-10,S04,Lotus Noodle House,6,1,0,0,0.393,222,77263.0,77.75,17152352.0
2025-08-11,S04,Lotus Noodle House,0,0,0,0,0.379,159,79440.0,55.69,12630968.0
2025-08-12,S04,Lotus Noodle House,1,0,0,0,0.498,196,74846.0,68.99,14669751.0
2025-08-13,S04,Lotus Noodle House,2,0,0,0,0.239,207,82641.0,69.39,17106681.0
2025-08-14,S04,Lotus Noodle House,3,0,0,1,0.365,225,72509.0,73.21,16314613.0
2025-08-15,S04,Lotus Noodle House,4,0,0,0,0.0,190,78506.0,70.11,14916088.0
2025-08-16,S04,Lotus Noodle House,5,1,0,0,0.307,224,78890.0,77.51,17671325.0
2025-08-17,S04,Lotus Noodle House,6,1,0,0,0.457,229,80453.0,88.45,18423813.0
2025-08-18,S04,Lotus Noodle House,0,0,0,0,0.275,181,77552.0,61.22,14036922.0
2025-08-19,S04,Lotus Noodle House,1,0,0,0,0.557,168,80002.0,61.29,13440359.0
2025-08-20,S04,Lotus Noodle House,2,0,0,0,0.111,187,77819.0,69.84,14552138.0
2025-08-21,S04,Lotus Noodle House,3,0,0,0,0.0,177,77810.0,63.96,13772287.0
2025-08-22,S04,Lotus Noodle House,4,0,0,0,0.497,174,77899.0,66.79,13554415.0
2025-08-23,S04,Lotus Noodle House,5,1,0,0,0.352,189,82427.0,69.64,15578701.0
2025-08-24,S04,Lotus Noodle House,6,1,0,0,0.357,211,77218.0,73.52,16292947.0
2025-08-25,S04,Lotus Noodle House,0,0,0,0,0.448,168,76584.0,55.63,12866158.0
2025-08-26,S04,Lotus Noodle House,1,0,0,0,0.344,172,78620.0,64.7,13522668.0
2025-08-27,S04,Lotus Noodle House,2,0,0,0,0.491,167,76231.0,56.35,12730571.0
2025-08-28,S04,Lotus Noodle House,3,0,0,1,0.384,194,78300.0,65.79,15190141.0
2025-08-29,S04,Lotus Noodle House,4,0,0,0,0.544,160,75388.0,53.82,12062153.0
2025-08-30,S04,Lotus Noodle House,5,1,0,1,0.655,215,77327.0,82.38,16625400.0
2025-08-31,S04,Lotus Noodle House,6,1,0,0,0.773,218,69556.0,78.02,15163257.0
2025-09-01,S04,Lotus Noodle House,0,0,0,0,0.327,168,80533.0,60.07,13529492.0
2025-09-02,S04,Lotus Noodle House,1,0,1,0,0.346,241,74307.0,78.19,17907936.0
2025-09-03,S04,Lotus Noodle House,2,0,0,0,0.252,174,76759.0,64.7,13356045.0
2025-09-04,S04,Lotus Noodle House,3,0,0,0,0.496,144,73682.0,50.6,10610141.0
2025-09-05,S04,Lotus Noodle House,4,0,0,0,0.036,195,74611.0,76.49,14549083.0
2025-09-06,S04,Lotus Noodle House,5,1,0,1,0.33,240,74156.0,89.63,17797518.0
2025-09-07,S04,Lotus Noodle House,6,1,0,0,0.163,200,76547.0,70.6,15309373.0
2025-09-08,S04,Lotus Noodle House,0,0,0,0,0.223,201,73866.0,79.37,14847029.0
2025-09-09,S04,Lotus Noodle House,1,0,0,0,0.38,162,76928.0,61.12,12462266.0
2025-09-10,S04,Lotus Noodle House,2,0,0,1,0.618,183,78575.0,62.79,14379202.0
2025-09-11,S04,Lotus Noodle House,3,0,0,0,0.151,170,78779.0,54.18,13392391.0
2025-09-12,S04,Lotus Noodle House,4,0,0,0,0.683,174,76174.0,57.39,13254315.0
2025-09-13,S04,Lotus Noodle House,5,1,0,0,0.0,225,77334.0,89.9,17400062.0
2025-09-14,S04,Lotus Noodle House,6,1,0,0,0.564,184,76967.0,60.8,14161951.0
2025-09-15,S04,Lotus Noodle House,0,0,0,0,0.515,189,81145.0,65.62,15336427.0
2025-09-16,S04,Lotus Noodle House,1,0,0,0,0.106,199,75572.0,78.0,15038847.0
2025-09-17,S04,Lotus Noodle House,2,0,0,0,0.355,176,79029.0,62.19,13909156.0
2025-09-18,S04,Lotus Noodle House,3,0,0,0,0.377,162,80172.0,57.82,12987789.0
2025-09-19,S04,Lotus Noodle House,4,0,0,0,0.5,162,79525.0,56.73,12883115.0
2025-09-20,S04,Lotus Noodle House,5,1,0,0,0.727,200,80757.0,70.32,16151482.0
2025-09-21,S04,Lotus Noodle House,6,1,0,0,0.656,175,76026.0,70.08,13304624.0
2025-09-22,S04,Lotus Noodle House,0,0,0,0,0.734,133,79617.0,53.83,10589026.0
2025-09-23,S04,Lotus Noodle House,1,0,0,0,0.327,151,81377.0,51.85,12287913.0
2025-09-24,S04,Lotus Noodle House,2,0,0,0,0.133,198,81603.0,71.14,16157442.0
2025-09-25,S04,Lotus Noodle House,3,0,0,0,0.687,150,74552.0,48.29,11182764.0
2025-09-26,S04,Lotus Noodle House,4,0,0,0,0.089,168,80323.0,59.12,13494189.0
2025-09-27,S04,Lotus Noodle House,5,1,0,1,0.235,234,83993.0,82.48,19654411.0
2025-09-28,S04,Lotus Noodle House,6,1,0,0,0.067,226,76511.0,86.49,17291512.0
2025-09-29,S04,Lotus Noodle House,0,0,0,1,0.502,201,76588.0,77.1,15394266.0
2025-09-30,S04,Lotus Noodle House,1,0,0,0,0.536,155,79091.0,54.25,12259046.0
2025-10-01,S04,Lotus Noodle House,2,0,0,0,0.165,178,78138.0,62.0,13908540.0
2025-10-02,S04,Lotus Noodle House,3,0,0,0,0.407,156,77598.0,52.77,12105331.0
2025-10-03,S04,Lotus Noodle House,4,0,0,0,0.592,163,81657.0,51.71,13310090.0
2025-10-04,S04,Lotus Noodle House,5,1,0,0,0.3,175,77262.0,63.78,13520813.0
2025-10-05,S04,Lotus Noodle House,6,1,0,0,0.152,207,78045.0,76.07,16155293.0
2025-10-06,S04,Lotus Noodle House,0,0,0,1,0.657,184,83535.0,63.1,15370523.0
2025-10-07,S04,Lotus Noodle House,1,0,0,0,0.368,163,79973.0,57.63,13035570.0
2025-10-08,S04,Lotus Noodle House,2,0,0,0,0.0,200,81838.0,80.15,16367681.0
2025-10-09,S04,Lotus Noodle House,3,0,0,0,0.121,171,78036.0,57.84,13344095.0
2025-10-10,S04,Lotus Noodle House,4,0,0,0,0.828,159,77966.0,52.79,12396611.0
2025-10-11,S04,Lotus Noodle House,5,1,0,0,0.395,189,79501.0,65.65,15025739.0
2025-10-12,S04,Lotus Noodle House,6,1,0,1,0.51,201,81392.0,71.91,16359734.0
2025-10-13,S04,Lotus Noodle House,0,0,0,0,0.34,168,74218.0,63.24,12468552.0
2025-10-14,S04,Lotus Noodle House,1,0,0,0,0.283,173,78378.0,55.9,13559432.0
2025-10-15,S04,Lotus Noodle House,2,0,0,0,0.539,158,77299.0,57.43,12213216.0
2025-10-16,S04,Lotus Noodle House,3,0,0,0,0.174,177,81102.0,59.7,14354967.0
2025-10-17,S04,Lotus Noodle House,4,0,0,0,0.104,194,77712.0,66.28,15076097.0
2025-10-18,S04,Lotus Noodle House,5,1,0,0,0.304,182,74775.0,59.78,13609140.0
2025-10-19,S04,Lotus Noodle House,6,1,0,0,0.651,174,79455.0,59.5,13825104.0
2025-10-20,S04,Lotus Noodle House,0,0,0,0,0.175,180,78165.0,73.85,14069681.0
2025-10-21,S04,Lotus Noodle House,1,0,0,0,0.261,186,84671.0,60.41,15748825.0
2025-10-22,S04,Lotus Noodle House,2,0,0,0,0.333,168,76962.0,55.75,12929582.0
2025-10-23,S04,Lotus Noodle House,3,0,0,0,0.095,181,81263.0,65.04,14708601.0
2025-10-24,S04,Lotus Noodle House,4,0,0,0,0.11,180,75638.0,65.6,13614852.0
2025-10-25,S04,Lotus Noodle House,5,1,0,0,0.543,195,78592.0,76.27,15325496.0
2025-10-26,S04,Lotus Noodle House,6,1,0,0,0.235,199,77399.0,71.25,15402464.0
2025-10-27,S04,Lotus Noodle House,0,0,0,0,0.0,181,79123.0,65.69,14321201.0
2025-10-28,S04,Lotus Noodle House,1,0,0,0,0.771,172,82313.0,64.77,14157916.0
2025-10-29,S04,Lotus Noodle House,2,0,0,0,0.75,176,80204.0,62.58,14115887.0
2025-10-30,S04,Lotus Noodle House,3,0,0,0,0.312,189,75753.0,67.26,14317225.0
2025-10-31,S04,Lotus Noodle House,4,0,0,0,0.725,161,79421.0,63.03,12786847.0
2025-11-01,S04,Lotus Noodle House,5,1,0,0,0.669,174,85480.0,66.73,14873488.0
2025-11-02,S04,Lotus Noodle House,6,1,0,0,0.665,176,77100.0,68.85,13569516.0
2025-11-03,S04,Lotus Noodle House,0,0,0,0,0.492,183,84144.0,59.62,15398349.0
2025-11-04,S04,Lotus Noodle House,1,0,0,0,0.268,178,74187.0,59.9,13205348.0
2025-11-05,S04,Lotus Noodle House,2,0,0,0,0.158,201,75932.0,67.09,15262241.0
2025-11-06,S04,Lotus Noodle House,3,0,0,0,0.447,175,78107.0,65.63,13668679.0
2025-11-07,S04,Lotus Noodle House,4,0,0,0,0.318,170,78237.0,62.93,13300361.0
2025-11-08,S04,Lotus Noodle House,5,1,0,0,0.202,208,77352.0,71.46,16089132.0
2025-11-09,S04,Lotus Noodle House,6,1,0,0,0.059,203,76958.0,72.31,15622528.0
2025-11-10,S04,Lotus Noodle House,0,0,0,0,0.259,184,76773.0,66.84,14126216.0
2025-11-11,S04,Lotus Noodle House,1,0,0,0,0.676,181,75482.0,65.53,13662207.0
2025-11-12,S04,Lotus Noodle House,2,0,0,0,0.623,168,80394.0,60.63,13506208.0
2025-11-13,S04,Lotus Noodle House,3,0,0,0,0.638,180,77182.0,66.77,13892702.0
2025-11-14,S04,Lotus Noodle House,4,0,0,0,0.716,176,76734.0,61.61,13505254.0
2025-11-15,S04,Lotus Noodle House,5,1,0,0,0.491,200,81426.0,66.41,16285245.0
2025-11-16,S04,Lotus Noodle House,6,1,0,0,0.61,176,84297.0,61.74,14836270.0
2025-11-17,S04,Lotus Noodle House,0,0,0,0,0.494,197,78855.0,75.16,15534340.0
2025-11-18,S04,Lotus Noodle House,1,0,0,0,0.732,185,84130.0,70.2,15563988.0
2025-11-19,S04,Lotus Noodle House,2,0,0,0,0.902,163,82666.0,58.77,13474574.0
2025-11-20,S04,Lotus Noodle House,3,0,0,0,0.242,209,77210.0,82.37,16136900.0
2025-11-21,S04,Lotus Noodle House,4,0,0,0,0.567,155,77733.0,57.17,12048617.0
2025-11-22,S04,Lotus Noodle House,5,1,0,0,0.572,210,78152.0,80.96,16411965.0
2025-11-23,S04,Lotus Noodle House,6,1,0,0,0.498,216,75154.0,79.33,16233171.0
2025-11-24,S04,Lotus Noodle House,0,0,0,0,0.588,187,80732.0,70.83,15096942.0
2025-11-25,S04,Lotus Noodle House,1,0,0,1,0.241,232,80614.0,83.31,18702472.0
2025-11-26,S04,Lotus Noodle House,2,0,0,0,0.043,227,76294.0,83.34,17318750.0
2025-11-27,S04,Lotus Noodle House,3,0,0,0,0.118,212,77467.0,78.06,16423096.0
2025-11-28,S04,Lotus Noodle House,4,0,0,0,0.114,222,81218.0,79.03,18030475.0
2025-11-29,S04,Lotus Noodle House,5,1,0,0,0.464,234,79817.0,87.08,18677164.0
2025-11-30,S04,Lotus Noodle House,6,1,0,0,0.578,242,78581.0,79.31,19016500.0
2025-12-01,S04,Lotus Noodle House,0,0,0,0,0.419,187,76876.0,61.63,14375881.0
2025-12-02,S04,Lotus Noodle House,1,0,0,0,0.413,181,79097.0,64.94,14316479.0
2025-12-03,S04,Lotus Noodle House,2,0,0,0,0.302,199,75595.0,69.33,15043398.0
2025-12-04,S04,Lotus Noodle House,3,0,0,0,0.41,205,76679.0,72.24,15719245.0
2025-12-05,S04,Lotus Noodle House,4,0,0,0,0.226,209,88277.0,77.14,18449856.0
2025-12-06,S04,Lotus Noodle House,5,1,0,0,0.549,220,80836.0,78.2,17783980.0
2025-12-07,S04,Lotus Noodle House,6,1,0,0,0.702,235,81036.0,86.81,19043396.0
2025-12-08,S04,Lotus Noodle House,0,0,0,0,0.502,225,78420.0,89.76,17644586.0
2025-12-09,S04,Lotus Noodle House,1,0,0,0,0.422,216,78428.0,71.92,16940487.0
2025-12-10,S04,Lotus Noodle House,2,0,0,0,0.424,208,79054.0,74.98,16443139.0
2025-12-11,S04,Lotus Noodle House,3,0,0,1,0.513,251,73734.0,100.07,18507308.0
2025-12-12,S04,Lotus Noodle House,4,0,0,0,0.364,214,76476.0,84.18,16365897.0
2025-12-13,S04,Lotus Noodle House,5,1,0,0,0.469,246,79932.0,88.95,19663185.0
2025-12-14,S04,Lotus Noodle House,6,1,0,0,0.448,243,78787.0,88.55,19145257.0
2025-12-15,S04,Lotus Noodle House,0,0,0,0,0.256,238,75172.0,82.74,17891009.0
2025-12-16,S04,Lotus Noodle House,1,0,0,0,0.166,248,74977.0,85.54,18594186.0
2025-12-17,S04,Lotus Noodle House,2,0,0,0,0.266,227,74842.0,85.8,16989241.0
2025-12-18,S04,Lotus Noodle House,3,0,0,0,0.528,226,78230.0,78.8,17679889.0
2025-12-19,S04,Lotus Noodle House,4,0,0,1,0.638,264,75837.0,95.27,20020939.0
2025-12-20,S04,Lotus Noodle House,5,1,0,1,0.154,327,76704.0,110.99,25082098.0
2025-12-21,S04,Lotus Noodle House,6,1,0,0,0.067,276,77735.0,94.14,21454723.0
2025-12-22,S04,Lotus Noodle House,0,0,0,0,0.405,239,77795.0,89.02,18593123.0
2025-12-23,S04,Lotus Noodle House,1,0,0,0,0.223,242,74060.0,89.94,17922630.0
2025-12-24,S04,Lotus Noodle House,2,0,0,0,0.564,219,81315.0,73.53,17808008.0
2025-12-25,S04,Lotus Noodle House,3,0,0,0,0.456,248,83200.0,89.5,20633555.0
2025-12-26,S04,Lotus Noodle House,4,0,0,0,0.322,255,75060.0,94.11,19140401.0
2025-12-27,S04,Lotus Noodle House,5,1,0,0,0.156,293,73905.0,108.18,21654221.0
2025-12-28,S04,Lotus Noodle House,6,1,0,0,0.28,266,76521.0,90.21,20354463.0
2025-12-29,S04,Lotus Noodle House,0,0,0,0,0.4,234,83224.0,80.6,19474416.0
2025-12-30,S04,Lotus Noodle House,1,0,0,0,0.172,253,81691.0,97.26,20667896.0
2025-12-31,S04,Lotus Noodle House,2,0,0,0,0.491,243,76315.0,90.71,18544640.0
2025-01-01,S05,Mekong Grill,2,0,1,0,0.474,183,148898.0,96.84,27248425.0
2025-01-02,S05,Mekong Grill,3,0,0,0,0.177,135,157539.0,77.11,21267800.0
2025-01-03,S05,Mekong Grill,4,0,0,0,0.611,120,142405.0,74.82,17088596.0
2025-01-04,S05,Mekong Grill,5,1,0,1,0.068,223,142700.0,141.29,31822211.0
2025-01-05,S05,Mekong Grill,6,1,0,0,0.59,184,140065.0,105.48,25771873.0
2025-01-06,S05,Mekong Grill,0,0,0,0,0.209,149,143695.0,85.15,21410624.0
2025-01-07,S05,Mekong Grill,1,0,0,0,0.394,143,141527.0,80.18,20238333.0
2025-01-08,S05,Mekong Grill,2,0,0,0,0.371,139,146879.0,71.84,20416160.0
2025-01-09,S05,Mekong Grill,3,0,0,0,0.409,137,143376.0,75.38,19642569.0
2025-01-10,S05,Mekong Grill,4,0,0,0,0.384,148,142197.0,85.76,21045195.0
2025-01-11,S05,Mekong Grill,5,1,0,0,0.346,176,143391.0,86.4,25236826.0
2025-01-12,S05,Mekong Grill,6,1,0,0,0.673,183,152650.0,114.98,27935028.0
2025-01-13,S05,Mekong Grill,0,0,0,0,0.289,143,151651.0,83.26,21686110.0
2025-01-14,S05,Mekong Grill,1,0,0,0,0.307,174,144091.0,109.01,25071766.0
2025-01-15,S05,Mekong Grill,2,0,0,0,0.175,155,139009.0,83.27,21546352.0
2025-01-16,S05,Mekong Grill,3,0,0,0,0.341,156,148226.0,80.4,23123285.0
2025-01-17,S05,Mekong Grill,4,0,0,1,0.31,192,148600.0,120.52,28531226.0
2025-01-18,S05,Mekong Grill,5,1,0,0,0.0,213,146164.0,115.87,31132953.0
2025-01-19,S05,Mekong Grill,6,1,0,0,0.308,187,148895.0,104.79,27843293.0
2025-01-20,S05,Mekong Grill,0,0,0,0,0.287,175,144763.0,101.98,25333470.0
2025-01-21,S05,Mekong Grill,1,0,0,0,0.473,172,148758.0,103.87,25586306.0
2025-01-22,S05,Mekong Grill,2,0,0,0,0.104,163,143811.0,90.42,23441205.0
2025-01-23,S05,Mekong Grill,3,0,0,0,0.006,163,143512.0,94.15,23392481.0
2025-01-24,S05,Mekong Grill,4,0,0,1,0.396,190,151325.0,109.13,28751812.0
2025-01-25,S05,Mekong Grill,5,1,0,0,0.421,192,144474.0,103.1,27739043.0
2025-01-26,S05,Mekong Grill,6,1,0,0,0.231,220,137214.0,127.71,30187156.0
2025-01-27,S05,Mekong Grill,0,0,0,0,0.562,154,145103.0,90.31,22345855.0
2025-01-28,S05,Mekong Grill,1,0,0,0,0.084,172,161266.0,98.13,27737732.0
2025-01-29,S05,Mekong Grill,2,0,1,0,0.263,209,146397.0,127.11,30597044.0
2025-01-30,S05,Mekong Grill,3,0,1,0,0.286,247,134849.0,131.9,33307641.0
2025-01-31,S05,Mekong Grill,4,0,0,0,0.23,177,137670.0,103.98,24367634.0
2025-02-01,S05,Mekong Grill,5,1,0,1,0.49,254,146199.0,134.54,37134496.0
2025-02-02,S05,Mekong Grill,6,1,0,0,0.314,222,151080.0,123.2,33539745.0
2025-02-03,S05,Mekong Grill,0,0,0,0,0.669,174,139312.0,87.68,24240357.0
2025-02-04,S05,Mekong Grill,1,0,0,1,0.402,202,151807.0,111.1,30664946.0
2025-02-05,S05,Mekong Grill,2,0,0,0,0.485,165,144365.0,101.95,23820227.0
2025-02-06,S05,Mekong Grill,3,0,0,0,0.629,183,145045.0,91.26,26543213.0
2025-02-07,S05,Mekong Grill,4,0,0,0,0.533,161,143105.0,95.28,23039934.0
2025-02-08,S05,Mekong Grill,5,1,0,0,0.265,229,144696.0,135.62,33135342.0
2025-02-09,S05,Mekong Grill,6,1,0,0,0.59,212,145697.0,126.24,30887750.0
2025-02-10,S05,Mekong Grill,0,0,0,1,0.548,213,149575.0,124.98,31859540.0
2025-02-11,S05,Mekong Grill,1,0,0,0,0.254,186,152101.0,111.99,28290879.0
2025-02-12,S05,Mekong Grill,2,0,0,0,0.416,163,141671.0,99.99,23092397.0
2025-02-13,S05,Mekong Grill,3,0,0,0,0.404,158,142725.0,93.5,22550539.0
2025-02-14,S05,Mekong Grill,4,0,0,0,0.572,180,144039.0,96.06,25927055.0
2025-02-15,S05,Mekong Grill,5,1,0,0,0.128,234,138706.0,148.01,32457195.0
2025-02-16,S05,Mekong Grill,6,1,0,0,0.424,233,134615.0,142.73,31365249.0
2025-02-17,S05,Mekong Grill,0,0,0,0,0.269,198,146337.0,109.83,28974694.0
2025-02-18,S05,Mekong Grill,1,0,0,0,0.22,194,140516.0,119.07,27260115.0
2025-02-19,S05,Mekong Grill,2,0,0,0,0.44,195,150571.0,112.2,29361275.0
2025-02-20,S05,Mekong Grill,3,0,0,0,0.346,202,136283.0,98.61,27529154.0
2025-02-21,S05,Mekong Grill,4,0,0,0,0.466,199,141955.0,125.74,28249123.0
2025-02-22,S05,Mekong Grill,5,1,0,0,0.464,250,154969.0,142.24,38742173.0
2025-02-23,S05,Mekong Grill,6,1,0,0,0.08,281,147444.0,167.41,41431815.0
2025-02-24,S05,Mekong Grill,0,0,0,0,0.445,184,143864.0,100.48,26470932.0
2025-02-25,S05,Mekong Grill,1,0,0,0,0.299,199,136919.0,126.45,27246873.0
2025-02-26,S05,Mekong Grill,2,0,0,0,0.335,212,147732.0,124.99,31319224.0
2025-02-27,S05,Mekong Grill,3,0,0,0,0.407,209,149368.0,122.4,31217923.0
2025-02-28,S05,Mekong Grill,4,0,0,0,0.686,186,147270.0,110.56,27392149.0
2025-03-01,S05,Mekong Grill,5,1,0,0,0.218,261,142145.0,138.14,37099882.0
2025-03-02,S05,Mekong Grill,6,1,0,0,0.433,267,148215.0,130.71,39573530.0
2025-03-03,S05,Mekong Grill,0,0,0,0,0.268,216,144918.0,123.83,31302291.0
2025-03-04,S05,Mekong Grill,1,0,0,0,0.376,221,144886.0,136.53,32019800.0
2025-03-05,S05,Mekong Grill,2,0,0,0,0.513,184,151476.0,103.79,27871670.0
2025-03-06,S05,Mekong Grill,3,0,0,0,0.185,205,156463.0,112.07,32074926.0
2025-03-07,S05,Mekong Grill,4,0,0,0,0.404,204,144740.0,109.08,29526958.0
2025-03-08,S05,Mekong Grill,5,1,0,0,0.163,271,150367.0,159.58,40749386.0
2025-03-09,S05,Mekong Grill,6,1,0,0,0.55,254,141855.0,153.92,36031253.0
2025-03-10,S05,Mekong Grill,0,0,0,0,0.147,241,144900.0,139.1,34920836.0
2025-03-11,S05,Mekong Grill,1,0,0,0,0.616,196,136039.0,109.05,26663667.0
2025-03-12,S05,Mekong Grill,2,0,0,0,0.546,202,152965.0,122.42,30898906.0
2025-03-13,S05,Mekong Grill,3,0,0,1,0.347,257,140175.0,149.1,36024989.0
2025-03-14,S05,Mekong Grill,4,0,0,0,0.043,228,143242.0,140.4,32659239.0
2025-03-15,S05,Mekong Grill,5,1,0,0,0.304,268,150568.0,155.03,40352334.0
2025-03-16,S05,Mekong Grill,6,1,0,0,0.512,257,146390.0,145.89,37622235.0
2025-03-17,S05,Mekong Grill,0,0,0,0,0.114,220,147643.0,136.98,32481460.0
2025-03-18,S05,Mekong Grill,1,0,0,0,0.655,202,134074.0,96.06,27082852.0
2025-03-19,S05,Mekong Grill,2,0,0,0,0.376,216,148673.0,121.15,32113274.0
2025-03-20,S05,Mekong Grill,3,0,0,1,0.297,261,146338.0,144.21,38194344.0
2025-03-21,S05,Mekong Grill,4,0,0,0,0.256,214,141854.0,132.12,30356784.0
2025-03-22,S05,Mekong Grill,5,1,0,0,0.241,290,157428.0,170.32,45654103.0
2025-03-23,S05,Mekong Grill,6,1,0,0,0.587,254,145154.0,135.98,36869237.0
2025-03-24,S05,Mekong Grill,0,0,0,1,0.255,261,140651.0,148.77,36709809.0
2025-03-25,S05,Mekong Grill,1,0,0,1,0.356,241,140673.0,127.04,33902073.0
2025-03-26,S05,Mekong Grill,2,0,0,0,0.481,217,140433.0,127.72,30473973.0
2025-03-27,S05,Mekong Grill,3,0,0,1,0.152,279,149745.0,171.03,41778733.0
2025-03-28,S05,Mekong Grill,4,0,0,0,0.616,204,148790.0,114.69,30353223.0
2025-03-29,S05,Mekong Grill,5,1,0,0,0.0,295,145528.0,166.89,42930855.0
2025-03-30,S05,Mekong Grill,6,1,0,0,0.148,284,139752.0,159.15,39689494.0
2025-03-31,S05,Mekong Grill,0,0,0,0,0.676,199,140807.0,107.41,28020505.0
2025-04-01,S05,Mekong Grill,1,0,0,0,0.604,209,136903.0,111.72,28612649.0
2025-04-02,S05,Mekong Grill,2,0,0,0,0.49,195,143136.0,124.08,27911598.0
2025-04-03,S05,Mekong Grill,3,0,0,0,0.678,213,138711.0,121.37,29545481.0
2025-04-04,S05,Mekong Grill,4,0,0,0,0.189,220,153739.0,120.12,33822637.0
2025-04-05,S05,Mekong Grill,5,1,0,0,0.293,282,148259.0,157.69,41808953.0
2025-04-06,S05,Mekong Grill,6,1,0,0,0.0,304,130683.0,173.92,39727488.0
2025-04-07,S05,Mekong Grill,0,0,0,0,0.504,202,138216.0,112.32,27919621.0
2025-04-08,S05,Mekong Grill,1,0,0,0,0.641,211,133215.0,122.28,28108320.0
2025-04-09,S05,Mekong Grill,2,0,0,0,0.323,229,146298.0,128.5,33502150.0
2025-04-10,S05,Mekong Grill,3,0,0,0,0.407,210,141646.0,125.3,29745579.0
2025-04-11,S05,Mekong Grill,4,0,0,0,0.372,227,136622.0,133.6,31013198.0
2025-04-12,S05,Mekong Grill,5,1,0,0,0.626,256,143599.0,157.91,36761216.0
2025-04-13,S05,Mekong Grill,6,1,0,0,0.158,316,138744.0,182.57,43843155.0
2025-04-14,S05,Mekong Grill,0,0,0,0,0.434,217,143928.0,124.09,31232461.0
2025-04-15,S05,Mekong Grill,1,0,0,0,0.81,198,148462.0,112.53,29395516.0
2025-04-16,S05,Mekong Grill,2,0,0,0,0.289,209,144068.0,118.26,30110295.0
2025-04-17,S05,Mekong Grill,3,0,0,0,0.141,226,139789.0,142.43,31592324.0
2025-04-18,S05,Mekong Grill,4,0,0,0,0.492,225,144152.0,119.72,32434310.0
2025-04-19,S05,Mekong Grill,5,1,0,0,0.552,252,147274.0,147.16,37112986.0
2025-04-20,S05,Mekong Grill,6,1,0,1,0.474,308,139342.0,186.3,42917316.0
2025-04-21,S05,Mekong Grill,0,0,0,0,0.0,244,138990.0,145.49,33913483.0
2025-04-22,S05,Mekong Grill,1,0,0,0,0.383,229,145892.0,145.47,33409274.0
2025-04-23,S05,Mekong Grill,2,0,0,0,0.378,226,143896.0,140.14,32520408.0
2025-04-24,S05,Mekong Grill,3,0,0,0,0.794,221,146636.0,132.43,32406560.0
2025-04-25,S05,Mekong Grill,4,0,0,0,0.143,216,152287.0,127.34,32894042.0
2025-04-26,S05,Mekong Grill,5,1,0,0,0.382,248,143895.0,137.34,35685895.0
2025-04-27,S05,Mekong Grill,6,1,0,1,0.579,313,147294.0,165.23,46102916.0
2025-04-28,S05,Mekong Grill,0,0,0,0,0.506,224,157286.0,116.73,35231978.0
2025-04-29,S05,Mekong Grill,1,0,0,0,0.232,225,145078.0,128.67,32642489.0
2025-04-30,S05,Mekong Grill,2,0,1,0,0.16,295,139059.0,167.4,41022551.0
2025-05-01,S05,Mekong Grill,3,0,1,0,0.37,290,140438.0,177.02,40727082.0
2025-05-02,S05,Mekong Grill,4,0,0,0,0.593,203,144860.0,113.76,29406513.0
2025-05-03,S05,Mekong Grill,5,1,0,0,0.522,256,148007.0,141.24,37889738.0
2025-05-04,S05,Mekong Grill,6,1,0,0,0.264,283,145354.0,179.12,41135087.0
2025-05-05,S05,Mekong Grill,0,0,0,0,0.085,221,136969.0,117.55,30270206.0
2025-05-06,S05,Mekong Grill,1,0,0,0,0.379,208,142756.0,116.32,29693168.0
2025-05-07,S05,Mekong Grill,2,0,0,0,0.233,205,149617.0,117.36,30671504.0
2025-05-08,S05,Mekong Grill,3,0,0,0,0.275,225,151277.0,126.42,34037268.0
2025-05-09,S05,Mekong Grill,4,0,0,0,0.528,210,136818.0,113.55,28731877.0
2025-05-10,S05,Mekong Grill,5,1,0,0,0.499,253,144060.0,131.85,36447060.0
2025-05-11,S05,Mekong Grill,6,1,0,0,0.284,260,145683.0,156.08,37877697.0
2025-05-12,S05,Mekong Grill,0,0,0,0,0.376,220,140186.0,114.78,30840955.0
2025-05-13,S05,Mekong Grill,1,0,0,0,0.06,222,140473.0,113.66,31185087.0
2025-05-14,S05,Mekong Grill,2,0,0,0,0.272,195,150209.0,108.16,29290832.0
2025-05-15,S05,Mekong Grill,3,0,0,0,0.233,207,147000.0,124.33,30429005.0
2025-05-16,S05,Mekong Grill,4,0,0,0,0.362,212,149325.0,124.44,31656825.0
2025-05-17,S05,Mekong Grill,5,1,0,0,0.091,278,145245.0,157.24,40378001.0
